Wall time,Step,Value
1736637723.7407131,1384,80.0
1736637727.2315977,1385,80.0
1736637730.8132524,1386,80.0
1736637734.4993742,1387,80.0
1736637738.1182983,1388,80.0
1736637741.7615657,1389,80.0
1736637749.1001701,1391,80.0
1736637749.6667902,1392,13.0
1736637760.3282175,1395,80.0
1736637765.8681772,1397,42.0
1736637776.499886,1400,80.0
1736637790.0521886,1404,64.0
1736637807.5541422,1409,80.0
1736637818.2106292,1412,80.0
1736637821.8511567,1413,80.0
1736637825.3364408,1414,80.0
1736637829.0434036,1415,80.0
1736637832.9638858,1416,80.0
1736637836.3170898,1417,80.0
1736637843.0439951,1419,80.0
1736637846.490452,1420,80.0
1736637851.1405911,1422,22.0
1736637854.7155442,1423,80.0
1736637859.6936674,1425,71.0
1736637863.6435587,1426,80.0
1736637867.188408,1427,80.0
1736637870.6862018,1428,80.0
1736637878.0956142,1430,80.0
1736637881.3536053,1431,73.0
1736637884.9349182,1432,80.0
1736637888.354068,1433,80.0
1736637892.116674,1434,80.0
1736637895.5038385,1435,80.0
1736637898.9002533,1436,80.0
1736637900.5566814,1437,39.0
1736637904.307724,1438,80.0
1736637911.4604506,1440,80.0
1736637918.640861,1442,80.0
1736637919.2491353,1443,14.0
1736637926.3575566,1445,80.0
1736637934.8361464,1448,80.0
1736637938.8178732,1450,8.0
1736637946.53748,1454,33.0
1736637947.380204,1455,18.0
1736637948.9262862,1456,36.0
1736637952.3469844,1457,80.0
1736637963.193859,1460,80.0
1736637966.848405,1461,80.0
1736637970.3746393,1462,80.0
1736637981.3387687,1465,80.0
1736637984.8252795,1466,80.0
1736637992.441126,1468,80.0
1736637996.0419655,1469,80.0
1736637999.4409144,1470,80.0
1736638007.3800316,1473,49.0
1736638009.633279,1474,51.0
1736638020.2265346,1477,80.0
1736638023.9444737,1478,80.0
1736638027.5958972,1479,80.0
1736638030.9626517,1480,80.0
1736638034.4771082,1481,80.0
1736638038.1239593,1482,80.0
1736638041.915446,1483,80.0
1736638045.9715931,1485,16.0
1736638049.8421884,1486,80.0
1736638052.232096,1487,49.0
1736638055.8601732,1488,80.0
1736638059.4779918,1489,80.0
1736638060.4200542,1490,22.0
1736638060.8405983,1491,9.0
1736638064.5667782,1492,80.0
1736638068.330642,1493,80.0
1736638082.7508492,1497,80.0
1736638089.5805402,1499,80.0
