Wall time,Step,Value
1736749897.7408497,1386,33.0
1736749937.3150144,1387,80.0
1736749947.170407,1388,20.0
1736749982.8406835,1389,72.0
1736750050.0860991,1391,80.0
1736750054.0969563,1392,8.0
1736750152.3917637,1395,80.0
1736750196.9941027,1397,80.0
1736750278.4041996,1400,80.0
1736750367.8343513,1404,19.0
1736750521.5849493,1409,80.0
1736750602.0334692,1412,60.0
1736750613.9336512,1413,24.0
1736750617.8642788,1414,8.0
1736750657.7421558,1415,80.0
1736750692.142813,1416,69.0
1736750731.655973,1417,80.0
1736750752.2164497,1419,13.0
1736750759.3166146,1420,14.0
1736750813.3085732,1422,28.0
1736750832.2600288,1423,38.0
1736750840.8125675,1425,10.0
1736750857.8481839,1426,34.0
1736750897.6839974,1427,80.0
1736750937.3364465,1428,80.0
1736750955.2660003,1430,21.0
1736750961.749772,1431,13.0
1736750974.189047,1432,25.0
1736750991.712827,1433,35.0
1736751000.6040456,1434,18.0
1736751027.627232,1435,54.0
1736751045.1329472,1436,35.0
1736751049.6281717,1437,9.0
1736751056.1366355,1438,13.0
1736751064.2052312,1440,8.0
1736751078.8333278,1442,10.0
1736751118.8012826,1443,80.0
1736751153.5967588,1445,7.0
1736751250.7602277,1448,80.0
1736751264.1089869,1450,8.0
1736751374.562454,1454,49.0
1736751414.395527,1455,80.0
1736751418.4569566,1456,8.0
1736751425.5169942,1457,14.0
1736751523.3154128,1460,80.0
1736751563.464958,1461,80.0
1736751603.506789,1462,80.0
1736751704.2704258,1465,80.0
1736751744.0516956,1466,80.0
1736751824.0886505,1468,80.0
1736751831.6393754,1469,15.0
1736751871.3522148,1470,80.0
1736751991.3009582,1473,80.0
1736751995.3069053,1474,8.0
1736752043.092439,1477,27.0
1736752063.0056634,1478,40.0
1736752103.2028482,1479,80.0
1736752124.6728354,1480,43.0
1736752134.121068,1481,19.0
1736752142.107123,1482,16.0
1736752182.1346958,1483,80.0
1736752220.51238,1485,66.0
1736752260.8932114,1486,80.0
1736752300.8046114,1487,80.0
1736752306.796907,1488,12.0
1736752313.2735739,1489,13.0
1736752316.7737544,1490,7.0
1736752356.8672583,1491,80.0
1736752396.8624115,1492,80.0
1736752400.3326151,1493,7.0
1736752466.2142437,1497,39.0
1736752503.176758,1499,12.0
